63 22811,Bergton,VA,Rockingham,38.7925,-78.9668,0.63185388498284,
58 98053,Redmond,WA,King,47.6462,-122.0386,0.63185773625423,
61 6404,Botsford,CT,Fairfield,41.3665,-73.2571,0.6318722679634,
63 66945,Hanover,KS,Washington,39.8927,-96.8689,0.63188620569894,
58 48622,Farwell,MI,Clare,43.8342,-84.8754,0.63189618584892,
64 55323,Crystal Bay,MN,Hennepin,44.953,-93.5763,0.63189923058385,
66 91385,Valencia,CA,Los Angeles,34.4436,-118.6095,0.63192314960846,
69 90074,Los Angeles,CA,Los Angeles,34.0522,-118.2437,0.63194004975533,
58 33778,Largo,FL,Pinellas,27.884,-82.8025,0.63194069032625,
64 84003,American Fork,UT,Utah,40.3928,-111.7941,0.63194096130818,
59 48833,Eureka,MI,Clinton,43.1036,-84.5139,0.63195433473804,
62 27927,Corolla,NC,Currituck,36.3206,-75.8132,0.63196968236785,
65 62848,Irvington,IL,Washington,38.4366,-89.1648,0.63202760095917,
58 50319,Des Moines,IA,Polk,41.5921,-93.604,0.6321068217962,
62 5487,Starksboro,VT,Addison,44.2261,-73.0157,0.63219809089061,
62 66724,Cherokee,KS,Crawford,37.3694,-94.8424,0.63222567684794,
63 64054,Independence,MO,Jackson,39.11,-94.4401,0.63223551637809,
57 65738,Republic,MO,Greene,37.123,-93.48,0.63227568633969,
65 46112,Brownsburg,IN,Hendricks,39.8466,-86.3869,0.63231454445847,
66 33075,Coral Springs,FL,Broward,26.2712,-80.2706,0.63234746115257,
57 62359,Paloma,IL,Adams,40.0366,-91.2053,0.63237803323167,
57 5089,Windsor,VT,Windsor,43.476,-72.411,0.63237881049099,
63 84007,Bluebell,UT,Duchesne,40.3594,-110.2174,0.63238381553299,
63 98328,Eatonville,WA,Pierce,46.8708,-122.2696,0.63239077240608,
59 61554,Pekin,IL,Tazewell,40.5674,-89.6243,0.63240541470703,
63 38344,Huntingdon,TN,Carroll,36.0062,-88.4202,0.63243573536279,
61 26676,Leivasy,WV,Nicholas,38.1558,-80.6827,0.63246116382586,
59 50117,Hamlin,IA,Audubon,41.6506,-94.9157,0.63248798542263,
58 81626,Craig,CO,Moffat,40.5152,-107.5465,0.63253152091925,
68 48314,Sterling Heights,MI,Macomb,42.6124,-83.0345,0.63257453666751,
68 58208,Grand Forks,ND,Grand Forks,47.9253,-97.0329,0.63259986129435,
63 43452,Port Clinton,OH,Ottawa,41.512,-82.9377,0.63261324067472,
56 63961,Qulin,MO,Butler,36.5818,-90.2617,0.6326264513263,
59 77038,Houston,TX,Harris,29.9196,-95.4386,0.63264139597848,
64 44687,Walnut Creek,OH,Holmes,40.5516,-81.7284,0.63264406275531,
62 3843,Hampton,NH,Rockingham,43.0059,-71.0132,0.63267684106755,
59 44646,Massillon,OH,Stark,40.8116,-81.4973,0.6326950486818,
57 95928,Chico,CA,Butte,39.7224,-121.8113,0.63270452669916,
60 54626,Eastman,WI,Crawford,43.1959,-91.0193,0.6327381765700,
66 91106,Pasadena,CA,Los Angeles,34.1435,-118.1266,0.63280772011350,
62 71401,Aimwell,LA,Catahoula,31.7835,-91.9935,0.63281272027659,
62 78289,San Antonio,TX,Bexar,29.4375,-98.4616,0.63286253766869,
60 46778,Petroleum,IN,Wells,40.6114,-85.1526,0.63287969637950,
57 41094,Walton,KY,Boone,38.8875,-84.6328,0.63289058028488,
57 11961,Ridge,NY,Suffolk,40.9018,-72.8881,0.6328956786792,
57 39443,Laurel,MS,Jones,31.7138,-89.0759,0.63290147677866,
59 36748,Linden,AL,Marengo,32.3053,-87.7954,0.63291297687583,
65 45746,Macksburg,OH,Washington,39.6204,-81.4471,0.63295033218221,
57 46323,Hammond,IN,Lake,41.5878,-87.4532,0.63299070478696,
62 55355,Litchfield,MN,Meeker,45.1263,-94.5268,0.63299485770877,
65 19398,Southeastern,PA,Chester,39.9832,-75.7481,0.63300281951910,
64 33758,Clearwater,FL,Pinellas,27.8918,-82.7248,0.63305615315430,
59 80645,La Salle,CO,Weld,40.3211,-104.7268,0.63308860608623,
60 64449,Fillmore,MO,Andrew,40.0142,-94.9555,0.63309078334803,
61 44410,Cortland,OH,Trumbull,41.3251,-80.7327,0.6331001983914,
60 40510,Lexington,KY,Fayette,38.0702,-84.591,0.6331136524329,
64 71358,Palmetto,LA,St. Landry,30.7065,-91.9114,0.63313797347161,
63 38736,Doddsville,MS,Sunflower,33.63,-90.5264,0.63317243311579,
65 20842,Dickerson,MD,Montgomery,39.2126,-77.4199,0.63317504439796,
63 64783,Schell City,MO,Vernon,38.0094,-94.1579,0.63322104135579,
63 86547,Round Rock,AZ,Apache,36.5131,-109.4734,0.63323655239821,
57 55378,Savage,MN,Scott,44.7615,-93.3434,0.63332712472588,
57 62524,Decatur,IL,Macon,39.854,-88.9815,0.63340361174065,
55 63540,Gibbs,MO,Adair,40.104,-92.4066,0.63341291294168,
64 27217,Burlington,NC,Alamance,36.1288,-79.4114,0.63345596728455,
59 36305,Dothan,AL,Houston,31.2197,-85.4828,0.63348650771188,
57 1367,Rowe,MA,Franklin,42.6953,-72.9258,0.63349907353447,
65 4462,Millinocket,ME,Penobscot,45.6596,-68.7101,0.63350119223154,
57 58243,Hoople,ND,Walsh,48.5198,-97.6183,0.63354559121696,
60 45275,Cincinnati,OH,Brown,39.162,-84.4569,0.63355008069132,
65 12824,Diamond Point,NY,Warren,43.5156,-73.7001,0.63355581726997,
58 38010,Braden,TN,Fayette,35.2886,-89.488,0.63355847393080,
66 3830,East Wakefield,NH,Carroll,43.6142,-71.0051,0.63357541895428,
61 10176,New York,NY,New York,40.7556,-73.9789,0.6335877933675,
63 8865,Phillipsburg,NJ,Warren,40.7079,-75.1507,0.63360132355113,
62 24966,Renick,WV,Greenbrier,37.9922,-80.3653,0.63362853388680,
66 95190,San Jose,CA,Santa Clara,37.3894,-121.8868,0.63364603006177,
68 4679,Southwest Harbor,ME,Hancock,44.2823,-68.3265,0.63366774015304,
55 83705,Boise,ID,Ada,43.5851,-116.2191,0.63368336135663,
60 64470,Mound City,MO,Holt,40.1362,-95.2138,0.63372789385661,
56 68333,Crete,NE,Saline,40.6193,-96.9567,0.6337614045766,
65 22716,Castleton,VA,Rappahannock,38.6032,-78.1208,0.633768926655,
58 83322,Corral,ID,Camas,43.5282,-114.7307,0.63379169467089,
61 49715,Brimley,MI,Chippewa,46.3891,-84.6981,0.63381793527776,
60 44201,Atwater,OH,Portage,41.0335,-81.1985,0.63382523717011,
61 11803,Plainview,NY,Nassau,40.7781,-73.4816,0.63390784166464,
56 60677,Chicago,IL,Cook,41.8119,-87.6873,0.6339161770608,
61 72635,Gassville,AR,Baxter,36.3175,-92.4736,0.63395653891982,
63 68410,Nebraska City,NE,Otoe,40.6747,-95.8619,0.63399401760307,
65 19079,Sharon Hill,PA,Delaware,39.9035,-75.2695,0.63399759060373,
59 80623,Gilcrest,CO,Weld,40.2854,-104.7825,0.63400407319985,
63 32207,Jacksonville,FL,Duval,30.2908,-81.6321,0.63403342999458,
60 54816,Benoit,WI,Bayfield,46.5019,-91.0769,0.63403500086430,
67 71209,Monroe,LA,Ouachita Parish,32.5277,-92.0756,0.63403750986436,
63 73743,Hillsdale,OK,Garfield,36.5631,-97.9915,0.63405794606463,
59 15701,Indiana,PA,Indiana,40.6196,-79.1596,0.6341012225914,
57 85141,Picacho,AZ,Pinal,32.6686,-111.4549,0.634116771752,
57 50144,Leon,IA,Decatur,40.7373,-93.7429,0.63411997731194,
57 27610,Raleigh,NC,Wake,35.7667,-78.6008,0.63414439802173,
61 59047,Livingston,MT,Park,45.6546,-110.5609,0.63415356079515,
59 59324,Ekalaka,MT,Carter,45.8805,-104.504,0.63419833718535,
65 1074,South Barre,MA,Worcester,42.3854,-72.0954,0.63423269831110,
61 2072,Stoughton,MA,Norfolk,42.1253,-71.1074,0.63424740215164,
58 11105,Astoria,NY,Queens,40.7763,-73.911,0.63428189898984,
66 46995,West Middleton,IN,Howard,40.4421,-86.2155,0.63430647771700,
55 37361,Ocoee,TN,Polk,35.1025,-84.7136,0.63431849193454,
60 47513,Birdseye,IN,Dubois,38.3006,-86.7102,0.63432764490018,
59 46528,Goshen,IN,Elkhart,41.6248,-85.8391,0.63433319716949,
63 3063,Nashua,NH,Hillsborough,42.7717,-71.5132,0.63441738475825,
67 61060,Orangeville,IL,Stephenson,42.4728,-89.6448,0.63442705422704,
57 75425,Chicota,TX,Lamar,33.869,-95.5711,0.63443325975118,
60 39773,West Point,MS,Clay,33.6076,-88.6503,0.63444124483884,
65 92199,San Diego,CA,San Diego,32.7516,-117.1918,0.63445612280645,
65 52170,Waterville,IA,Allamakee,43.2078,-91.2976,0.63455311439638,
76 20575,Washington,DC,District of Columbia,38.8933,-77.0146,0.63456029241265,
61 85030,Phoenix,AZ,Maricopa,33.4484,-112.074,0.63457437055892,
63 6040,Manchester,CT,Hartford,41.7777,-72.5244,0.63458251621547,
60 34202,Bradenton,FL,Manatee,27.4067,-82.39,0.63458300709403,
54 8318,Elmer,NJ,Salem,39.5691,-75.163,0.63460526389909,
57 80117,Kiowa,CO,Elbert,39.324,-104.4523,0.63462814578173,
82 23834,Colonial Heights,VA,Colonial Heights (city,37.27,-77.4038,0.63463176444796,
63 72076,Jacksonville,AR,Pulaski,34.919,-92.1419,0.6347661490077,
58 88588,El Paso,TX,El Paso,31.6948,-106.3,0.63477253542172,
58 30138,Esom Hill,GA,Polk,33.949,-85.3877,0.63478191538084,
60 81527,Whitewater,CO,Mesa,38.9744,-108.399,0.63478747730939,
56 60113,Creston,IL,Ogle,41.9312,-88.9566,0.6348125459993,
58 48505,Flint,MI,Genesee,43.0634,-83.7001,0.63488517875182,
60 53098,Watertown,WI,Dodge,43.2764,-88.7154,0.63492366235658,
63 21863,Snow Hill,MD,Worcester,38.1868,-75.405,0.63494282645704,
61 95482,Ukiah,CA,Mendocino,39.1552,-123.1951,0.63496783589800,
60 67357,Parsons,KS,Labette,37.3389,-95.2693,0.63497230615863,
64 14063,Fredonia,NY,Chautauqua,42.4333,-79.3339,0.63502763944336,
58 11243,Brooklyn,NY,Kings,40.6451,-73.945,0.63505451816654,
61 1510,Clinton,MA,Worcester,42.4181,-71.6828,0.63506866615514,
64 3890,West Ossipee,NH,Carroll,43.8118,-71.1946,0.63510616259691,
58 25652,Whitman,WV,Logan,37.8035,-82.0466,0.63512983672739,
58 43560,Sylvania,OH,Lucas,41.708,-83.7068,0.63513090627216,
65 56180,Walnut Grove,MN,Redwood,44.2294,-95.4965,0.63526003813888,
60 79243,Mcadoo,TX,Dickens,33.7413,-100.9833,0.63526231892864,
64 69036,Lebanon,NE,Red Willow,40.0506,-100.2763,0.63528102295142,
64 53962,Union Center,WI,Juneau,43.6853,-90.2668,0.63529939833301,
61 56224,Clements,MN,Redwood,44.3943,-95.0474,0.63531214548799,
68 49093,Three Rivers,MI,St. Joseph,41.9596,-85.6371,0.63531549729036,
58 3754,Guild,NH,Sullivan,43.3767,-72.1381,0.63534002933630,
64 92130,San Diego,CA,San Diego,32.9555,-117.2252,0.6353490220136,
75 28480,Wrightsville Beach,NC,New Hanover,34.2228,-77.7932,0.63536677768405,
66 1532,Northborough,MA,Worcester,42.3182,-71.6464,0.63538329491278,
62 12594,Wingdale,NY,Dutchess,41.6538,-73.5556,0.63539038694868,
57 54475,Rudolph,WI,Wood,44.4741,-89.8003,0.63540065672220,
57 61367,Sublette,IL,Lee,41.6331,-89.2354,0.63546237065382,
66 57579,White River,SD,Mellette,43.5666,-100.7449,0.63557454311503,
58 72846,Lamar,AR,Johnson,35.4349,-93.3552,0.63559155170297,
74 99668,Sleetmute,AK,Bethel Census Area,61.6346,-157.1183,0.63560042610629,
62 28677,Statesville,NC,Iredell,35.799,-80.894,0.63563797805816,
60 24715,Bramwell,WV,Mercer,37.3321,-81.3256,0.63564512808409,
63 48332,Farmington,MI,Oakland,42.4645,-83.3763,0.63569597205940,
62 46041,Frankfort,IN,Clinton,40.3044,-86.4689,0.63570385724753,
58 64804,Joplin,MO,Jasper,37.0465,-94.5103,0.63576633752953,
61 64096,Waverly,MO,Lafayette,39.2055,-93.5257,0.6358197961907,
59 42567,Eubank,KY,Pulaski,37.2642,-84.6066,0.63583050211518,
63 12482,South Cairo,NY,Greene,42.2681,-73.9554,0.63588481305064,
62 53081,Sheboygan,WI,Sheboygan,43.741,-87.7247,0.6358947371532,
63 17024,Elliottsburg,PA,Perry,40.4096,-77.3121,0.63590367556725,
63 58228,Emerado,ND,Grand Forks,47.9214,-97.263,0.63593285503772,
59 84667,Wales,UT,Sanpete,39.4884,-111.6341,0.63596847293913,
65 91409,Van Nuys,CA,Los Angeles,34.1867,-118.449,0.63597759839252,
60 61432,Fairview,IL,Fulton,40.6442,-90.1653,0.63599792758139,
55 36258,Delta,AL,Clay,33.4573,-85.6793,0.63601309006593,
67 73185,Oklahoma City,OK,Oklahoma,35.4676,-97.5164,0.63603364153371,
62 42765,Munfordville,KY,Hart,37.2898,-85.9201,0.63605223543176,
61 27560,Morrisville,NC,Wake,35.8344,-78.8466,0.63609464123110,
65 8046,Willingboro,NJ,Burlington,40.029,-74.8835,0.63610927010709,
61 38368,Reagan,TN,Henderson,35.5096,-88.3508,0.63611339343878,
58 27243,Efland,NC,Orange,36.0912,-79.1884,0.63612048537110,
65 15222,Pittsburgh,PA,Allegheny,40.4477,-79.9933,0.63613559415006,
59 8342,Mizpah,NJ,Atlantic,39.5021,-74.8335,0.63614103728903,
61 18081,Springtown,PA,Bucks,40.5565,-75.2893,0.63615129373649,
60 76930,Barnhart,TX,Irion,31.1596,-101.1918,0.63615558000128,
57 38367,Ramer,TN,McNairy,35.0642,-88.6017,0.6361694067842,
76 20318,Washington,DC,District of Columbia,38.8933,-77.0146,0.63617594214642,
66 91185,Pasadena,CA,Los Angeles,34.1478,-118.1445,0.63620036760124,
63 17317,East Prospect,PA,York,39.9701,-76.5217,0.63624490170586,
60 44132,Euclid,OH,Cuyahoga,41.6069,-81.4993,0.63626672907707,
58 88559,El Paso,TX,El Paso,31.6948,-106.3,0.63627353706798,
63 54202,Baileys Harbor,WI,Door,45.0565,-87.1676,0.6362885342085,
56 49611,Alba,MI,Antrim,44.9737,-84.9745,0.63630418311975,
61 66523,Osage City,KS,Osage,38.6269,-95.8303,0.63631266406343,
66 94070,San Carlos,CA,San Mateo,37.4969,-122.2674,0.63636622517613,
60 21074,Hampstead,MD,Carroll,39.6146,-76.8644,0.636371366770,
57 14203,Buffalo,NY,Erie,42.8939,-78.8681,0.63639739429203,
57 4217,Bethel,ME,Oxford,44.4162,-70.8037,0.63642833138730,
61 38673,Taylor,MS,Lafayette,34.2849,-89.6273,0.63644061890130,
61 71037,Haughton,LA,Bossier,32.5507,-93.5657,0.63647529236836,
62 31993,Columbus,GA,Muscogee,32.4821,-84.9771,0.63648888023565,
69 24401,Staunton,VA,Staunton (city),38.1574,-79.0651,0.63650740645583,
57 25081,Foster,WV,Boone,38.0908,-81.7659,0.63655182918916,
65 43358,West Mansfield,OH,Logan,40.4043,-83.5243,0.63655972816483,
65 55553,Young America,MN,Carver,44.8055,-93.7665,0.63659643226040,
58 38106,Memphis,TN,Shelby,35.1021,-90.033,0.63665111109945,
59 12957,Moira,NY,Franklin,44.8504,-74.5603,0.63666772005272,
60 19043,Holmes,PA,Delaware,39.9003,-75.3087,0.63667115413110,
64 47852,Graysville,IN,Sullivan,39.0805,-87.4496,0.63667432901766,
65 47368,Parker City,IN,Randolph,40.1938,-85.1963,0.63671144849148,
59 24738,Nemours,WV,Mercer,37.3015,-81.3043,0.63675561378652,
63 37864,Sevierville,TN,Sevier,35.8542,-83.6138,0.63678864563469,
63 19390,West Grove,PA,Chester,39.8253,-75.8374,0.63681252326116,
60 52732,Clinton,IA,Clinton,41.8517,-90.2078,0.63681460359038,
62 32571,Milton,FL,Santa Rosa,30.6698,-87.1794,0.63681493040346,
60 17045,Liverpool,PA,Perry,40.5753,-77.0083,0.63681773615992,
62 65320,Arrow Rock,MO,Saline,39.0694,-92.9487,0.63687285108388,
66 93586,Lancaster,CA,Los Angeles,34.698,-118.1367,0.63687931149702,
57 43343,Quincy,OH,Logan,40.2876,-83.9744,0.63688383832198,
66 14056,East Pembroke,NY,Genesee,42.9912,-78.3122,0.63688585549253,
59 27841,Hassell,NC,Martin,35.9086,-77.2763,0.63689377041737,
61 33539,Zephyrhills,FL,Pasco,28.213,-82.1657,0.63691665132598,
62 27040,Pfafftown,NC,Forsyth,36.1669,-80.3798,0.63692891789012,
67 56515,Battle Lake,MN,Otter Tail,46.3142,-95.7144,0.63693298908601,
62 93064,Brandeis,CA,Ventura,34.2582,-118.7107,0.63708012575142,
63 28106,Matthews,NC,Mecklenburg,35.26,-80.8042,0.63708854330846,
62 19373,Thornton,PA,Delaware,39.9041,-75.5313,0.63710882833476,
59 38134,Memphis,TN,Shelby,35.1845,-89.8574,0.63711137030657,
56 27640,Raleigh,NC,Wake,35.7977,-78.6253,0.6371183194049,
59 13754,Deposit,NY,Broome,42.0666,-75.4287,0.63722594262155,
57 55370,Plato,MN,McLeod,44.7657,-94.0506,0.63725101524443,
65 34777,Winter Garden,FL,Orange,28.5416,-81.6058,0.63727542068817,
62 55119,Saint Paul,MN,Ramsey,44.9414,-93.0107,0.63731782927886,
65 13662,Massena,NY,St. Lawrence,44.9322,-74.8845,0.63734942679859,
58 88568,El Paso,TX,El Paso,31.6948,-106.3,0.63743110052338,
56 61057,Nachusa,IL,Lee,41.8316,-89.3896,0.63743831657442,
69 12779,South Fallsburg,NY,Sullivan,41.7042,-74.6444,0.63743968601599,
57 65689,Cabool,MO,Texas,37.1314,-92.1144,0.63745929535586,
62 93635,Los Banos,CA,Merced,37.0627,-120.8544,0.63753731090619,
66 24162,Shawsville,VA,Montgomery,37.1466,-80.2715,0.63756774572203,
55 31008,Byron,GA,Peach,32.6181,-83.789,0.63762191642466,
58 78111,Ecleto,TX,Karnes,29.0464,-97.7514,0.63764443640800,
62 87535,Glorieta,NM,Santa Fe,35.5288,-105.7477,0.6376448020075,
72 29925,Hilton Head Island,SC,Beaufort,32.2132,-80.7997,0.63766110675287,
57 46958,Mexico,IN,Miami,40.8224,-86.1162,0.63768960742112,
60 14717,Caneadea,NY,Allegany,42.364,-78.184,0.63773744855267,
57 41102,Ashland,KY,Boyd,38.4218,-82.7173,0.63776621652403,
69 40473,Renfro Valley,KY,Rockcastle,37.3879,-84.3316,0.63776928051247,
59 44607,Augusta,OH,Carroll,40.686,-81.0219,0.63778934686768,
63 65742,Rogersville,MO,Webster,37.131,-93.0964,0.63780547301707,
58 66712,Arma,KS,Crawford,37.5573,-94.6949,0.63784179618136,
55 24243,Dryden,VA,Lee,36.7818,-82.9305,0.63784279807255,
61 85065,Phoenix,AZ,Maricopa,33.4484,-112.074,0.63787838373738,
63 40330,Harrodsburg,KY,Mercer,37.8033,-84.8607,0.63788411149523,
63 27416,Greensboro,NC,Guilford,36.0726,-79.792,0.63791364030599,
67 86023,Grand Canyon,AZ,Coconino,35.9421,-112.1309,0.63792983942546,
74 20007,Washington,DC,District of Columbia,38.9144,-77.074,0.6379456624283,
65 39457,Mc Neill,MS,Pearl River,30.6669,-89.6734,0.63800948535389,
61 66415,Centralia,KS,Nemaha,39.7381,-96.1486,0.63806718676177,
66 18018,Bethlehem,PA,Northampton,40.6278,-75.3928,0.63806937855850,
61 49505,Grand Rapids,MI,Kent,43.012,-85.6309,0.63814484775440,
62 16030,Eau Claire,PA,Butler,41.1348,-79.7981,0.63815423273539,
63 47880,Shepardsville,IN,Vigo,39.6006,-87.4196,0.63817311153106,
53 83726,Boise,ID,Ada,43.4599,-116.244,0.6382167417351,
59 87026,Laguna,NM,Cibola,34.9625,-107.2325,0.63823807121551,
67 95813,Sacramento,CA,Sacramento,38.6026,-121.4475,0.63824219206991,
57 55731,Ely,MN,St. Louis,47.9034,-91.857,0.63825405278740,
58 68319,Bradshaw,NE,York,40.9207,-97.7607,0.63829277347284,
54 61310,Amboy,IL,Lee,41.7042,-89.3472,0.63829284886312,
63 4094,West Kennebunk,ME,York,43.4061,-70.5733,0.63832163904539,
58 62047,Hardin,IL,Calhoun,39.1547,-90.624,0.63832970186332,
58 30153,Rockmart,GA,Polk,33.9979,-85.0594,0.63838420051175,
65 59448,Heart Butte,MT,Pondera,48.2777,-112.8456,0.63839706603489,
62 8559,Stockton,NJ,Hunterdon,40.4397,-74.9554,0.63839738013444,
63 3848,Kingston,NH,Rockingham,42.9133,-71.0639,0.63841605404320,
64 47390,Union City,IN,Randolph,40.2024,-84.8268,0.63841842479940,
62 33024,Hollywood,FL,Broward,26.0296,-80.2489,0.63842055133231,
57 77221,Houston,TX,Harris,29.834,-95.4342,0.6384226747457,
60 95492,Windsor,CA,Sonoma,38.5443,-122.8073,0.63843683285852,
64 53226,Milwaukee,WI,Milwaukee,43.0493,-88.0414,0.63844309223682,
69 43555,Ridgeville Corners,OH,Henry,41.4351,-84.2544,0.63845516853384,
58 61373,Utica,IL,La Salle,41.363,-89.0008,0.63849983470714,
65 91384,Castaic,CA,Los Angeles,34.4827,-118.6254,0.63854265361702,
61 20177,Leesburg,VA,Loudoun,39.1157,-77.5636,0.63863410582363,
58 50238,Russell,IA,Lucas,40.9456,-93.1784,0.63865103591377,
63 55949,Lanesboro,MN,Fillmore,43.7174,-91.9877,0.63867874906944,
59 31087,Sparta,GA,Hancock,33.2571,-83.0892,0.63867886941880,
65 46590,Winona Lake,IN,Kosciusko,41.211,-85.8305,0.63871331770610,
56 98857,Warden,WA,Grant,46.977,-119.0539,0.6387559084837,
61 94937,Inverness,CA,Marin,38.1126,-122.8877,0.63888714886315,
69 10573,Port Chester,NY,Westchester,41.0222,-73.6798,0.63897039845552,
65 29439,Folly Beach,SC,Charleston,32.663,-79.927,0.63898888715878,
59 24574,Monroe,VA,Amherst,37.5414,-79.1703,0.63900050194085,
60 68849,Kearney,NE,Buffalo,40.8497,-99.0741,0.63901469534895,
62 78060,Oakville,TX,Live Oak,28.4492,-98.1019,0.63902071131874,
63 17004,Belleville,PA,Mifflin,40.6016,-77.7358,0.63903281440323,
62 40544,Lexington,KY,Fayette,38.0283,-84.4715,0.63903459831851,
65 19850,Wilmington,DE,New Castle,39.5645,-75.597,0.63908337153271,
58 45843,Forest,OH,Hardin,40.7816,-83.5351,0.63908610732356,
57 48005,Armada,MI,Macomb,42.8409,-82.8899,0.6390899016621,
60 32798,Zellwood,FL,Orange,28.7194,-81.5762,0.63910179929491,
57 75380,Dallas,TX,Dallas,32.7673,-96.7776,0.6391300716797,
60 18011,Alburtis,PA,Lehigh,40.5145,-75.6029,0.63915320979183,
59 54175,Townsend,WI,Oconto,45.3148,-88.6107,0.6391664358225,
59 27213,Bonlee,NC,Chatham,35.6482,-79.4149,0.63917105517297,
59 58229,Fairdale,ND,Walsh,48.4819,-98.2066,0.63917884356266,
65 38361,Morris Chapel,TN,Hardin,35.3026,-88.3176,0.63918286151079,
57 75024,Plano,TX,Collin,33.0752,-96.7843,0.63918472803814,
55 72628,Deer,AR,Newton,35.853,-93.3174,0.63920029585313,
57 56291,Taunton,MN,Lyon,44.5951,-96.0526,0.63921564652052,
62 97624,Chiloquin,OR,Klamath,42.5463,-121.745,0.63921777928816,
60 76875,Rowena,TX,Runnels,31.6436,-100.0191,0.63923016674649,
64 12860,Pottersville,NY,Warren,43.7312,-73.8193,0.63924528053112,
65 15270,Pittsburgh,PA,Allegheny,40.4344,-80.0248,0.63924963655068,
57 57752,Kyle,SD,Shannon,43.425,-102.1765,0.63929424112851,
66 87311,Church Rock,NM,McKinley,35.5339,-108.5998,0.63931033832102,
57 63767,Morley,MO,Scott,37.0411,-89.6076,0.63936848992727,
61 75938,Colmesneil,TX,Tyler,30.9007,-94.3916,0.63937192969169,
62 52214,Central City,IA,Linn,42.1982,-91.4914,0.63938992228956,
61 12480,Shandaken,NY,Ulster,42.1363,-74.3774,0.63939724987194,
57 7845,Ironia,NJ,Morris,40.8229,-74.6257,0.63940430461241,
59 27212,Blanch,NC,Caswell,36.4664,-79.2755,0.63942649596334,
59 32860,Orlando,FL,Orange,28.5663,-81.2608,0.63944667419081,
58 66781,Weir,KS,Cherokee,37.2912,-94.7286,0.63946554431233,
58 34715,Clermont,FL,Lake,28.6259,-81.7306,0.63948177684040,
60 63442,Granger,MO,Scotland,40.4533,-92.1474,0.6394938441379,
56 44887,Tiro,OH,Crawford,40.881,-82.797,0.63956347507669,
66 95122,San Jose,CA,Santa Clara,37.3293,-121.8339,0.63957672459899,
59 48832,Elwell,MI,Gratiot,43.4106,-84.7631,0.63961292173903,
62 18325,Canadensis,PA,Monroe,41.2338,-75.2573,0.63962715427017,
62 27865,Pinetown,NC,Beaufort,35.5758,-76.8076,0.63964965128092,
67 60006,Arlington Heights,IL,Cook,42.0884,-87.9806,0.63966388384739,
56 38390,Yuma,TN,Carroll,35.868,-88.3819,0.63966889142073,
58 61744,Gridley,IL,McLean,40.7439,-88.884,0.63972061688152,
59 62838,Farina,IL,Fayette,38.8469,-88.7614,0.63972116741355,
62 41606,Bevinsville,KY,Floyd,37.3465,-82.7403,0.63973532894427,
67 14144,Stella Niagara,NY,Niagara,43.1995,-79.0425,0.63973556647946,
56 49864,Nahma,MI,Delta,45.8424,-86.6558,0.63977667949394,
57 1033,Granby,MA,Hampshire,42.2557,-72.52,0.6397891071165,
61 28642,Jonesville,NC,Yadkin,36.2286,-80.787,0.63982412529080,
76 20012,Washington,DC,District of Columbia,38.9757,-77.0282,0.63983069562248,
63 40018,Eastwood,KY,Jefferson,38.2331,-85.4558,0.63983157954914,
59 68779,Stanton,NE,Stanton,41.9076,-97.214,0.63984071467578,
65 25420,Gerrardstown,WV,Berkeley,39.378,-78.1141,0.63986209926833,
76 20306,Washington,DC,District of Columbia,38.8933,-77.0146,0.63986705351877,
64 6052,New Britain,CT,Hartford,41.6588,-72.7989,0.63988905282711,
63 37830,Oak Ridge,TN,Anderson,36.0159,-84.2623,0.63989539799707,
64 50210,New Virginia,IA,Warren,41.1883,-93.6976,0.63989540462162,
55 56453,Hewitt,MN,Todd,46.325,-95.0504,0.63993059720501,
60 40481,Sandgap,KY,Jackson,37.4659,-84.0597,0.63993591198361,
61 60017,Des Plaines,IL,Cook,42.0288,-87.8944,0.63995984667750,
59 61439,Henderson,IL,Knox,41.0276,-90.3575,0.63996336286210,
64 33973,Lehigh Acres,FL,Broward,26.602,-81.7311,0.63999949329779,
59 37939,Knoxville,TN,Knox,35.9901,-83.9622,0.64002818385558,
67 95894,Sacramento,CA,Sacramento,38.5816,-121.4933,0.64005597377637,
63 21835,Linkwood,MD,Dorchester,38.5403,-75.963,0.64005952755510,
65 83445,Saint Anthony,ID,Fremont,43.963,-111.7036,0.6400795940457,
61 13102,Mc Lean,NY,Tompkins,42.5542,-76.2927,0.64008103316291,
64 60012,Crystal Lake,IL,McHenry,42.2662,-88.3213,0.6401196800938,
60 54859,Minong,WI,Washburn,46.1044,-91.8506,0.64015062089678,
65 55419,Minneapolis,MN,Hennepin,44.9026,-93.2886,0.64019293372854,
57 97371,Rickreall,OR,Polk,45.02,-123.2064,0.6402111301260,
63 43317,Chesterville,OH,Morrow,40.4789,-82.6828,0.6402260214586,
65 4971,Saint Albans,ME,Somerset,44.9293,-69.3992,0.64022985979445,
65 91404,Van Nuys,CA,Los Angeles,34.1867,-118.449,0.64034955961051,
64 27412,Greensboro,NC,Guilford,36.0661,-79.8067,0.64051704687924,
62 6927,Stamford,CT,Fairfield,41.0534,-73.5387,0.64055419941288,
69 47920,Battle Ground,IN,Tippecanoe,40.5248,-86.8238,0.64057185140737,
67 70615,Lake Charles,LA,Calcasieu,30.2585,-93.1146,0.64060769476117,
60 12862,Riparius,NY,Warren,43.6754,-73.9325,0.64061523265836,
